N,P,K,temperature,humidity,ph,rainfall,label,Family
32.21577633054722,11.57726156656792,96.2129242421944,18.29013427619888,57.382470209950725,5.833025493837297,118.58198042011965,Pearl millet,Cereals
-3.682783251912184,99.72885877181413,112.80984523921981,26.536184934864476,60.52686197342476,6.628367399913952,36.17882097460702,Pearl millet,Cereals
59.8528442815371,54.13928774386715,57.35982679890552,24.518491479525743,70.16571203068497,6.2938829032914425,94.4951228547283,Pearl millet,Cereals
26.236764701078226,11.224409284275666,31.075169370856308,28.385108046375052,79.40767173935345,7.652819696265967,96.70048540178854,Pearl millet,Cereals
46.80218491908725,63.356323630712694,34.00159887968688,23.690749589597043,31.4107352907226,6.2220891915727945,82.18790740038054,Pearl millet,Cereals
47.42733942130732,82.48524161684497,12.459499720485383,22.988492915043878,57.73855646482439,5.8661530410811,200.93307957815944,Pearl millet,Cereals
100.16919281873874,76.04704320218984,56.90256335084877,27.609649804197556,57.465199265134935,6.898184840528183,143.97508496619787,Pearl millet,Cereals
24.743753841174843,93.8311948650842,5.957935876025942,21.86678643706984,63.68166559035307,7.108043240657116,82.01929656442167,Pearl millet,Cereals
23.51802166305327,25.616488024898516,23.279869236538513,30.645278140179403,42.76356354068862,6.636478275558645,-14.485237507032437,Pearl millet,Cereals
14.079812709585369,48.563318036887345,31.914436215674467,21.988441579920085,62.283624530048165,6.713871176255255,78.07084746825173,Pearl millet,Cereals
45.60662309571502,45.04356489836046,87.52174933077829,35.237912534190556,67.24160521818189,7.251394094053159,146.88609892174637,Pearl millet,Cereals
43.126998355688166,94.0197251853152,82.28375989716861,23.915908636484637,90.89267665272914,6.3998605087255305,33.32992467612621,Pearl millet,Cereals
57.067412192143024,21.264601009484004,92.03335257714815,21.40663030893172,65.43119136781235,7.179655499734681,85.07864123996292,Pearl millet,Cereals
69.17923619488528,31.62654046996958,40.193128792427785,22.042609335293022,56.93543071574369,6.883138670278592,146.59230234024275,Pearl millet,Cereals
63.65911005845766,49.6739877465923,61.21296995012365,26.037736795015295,49.35364139750258,6.729127713486266,85.40931110721091,Pearl millet,Cereals
88.75614805680318,33.60004749644531,94.975092881476,30.809456527622178,66.80017023851123,5.318220623104598,61.11684822607067,Pearl millet,Cereals
96.9655475997805,43.1744109447401,100.90248033399493,25.31244041166456,38.32668364117546,7.158998373027289,73.7561857007255,Pearl millet,Cereals
63.086590016368774,52.86361636638489,6.442638194939072,20.458559717737224,58.23006754398005,6.8687708824470395,162.9850437075261,Pearl millet,Cereals
90.40801095556523,65.59011008764548,117.54678219205584,27.555182653730707,60.761844640213475,6.354686143236614,62.222091305971546,Pearl millet,Cereals
61.91006501032517,41.09624602055982,34.10213002358547,28.492710966485046,66.04361720036084,7.862315579245596,96.71356006892546,Pearl millet,Cereals
75.37778758085577,42.80003376130644,44.918002400133076,27.325379906388736,89.78766245921679,5.149490471941987,74.39338892243427,Pearl millet,Cereals
30.76454581935852,30.560539039117923,-31.730916403331626,28.56973856520682,78.19458257527694,7.083427334939494,73.08670537541653,Pearl millet,Cereals
50.99061117786743,16.764111455759924,28.554040753480198,32.003750565725646,72.79102558698142,5.646031024363068,66.4533839061291,Pearl millet,Cereals
-9.86475260173686,-16.232848133724772,15.190463529976071,27.487703650249514,114.99660407269661,7.067362466288106,96.16066761104081,Finger millet,Cereals
73.8032049379249,65.78406176942514,79.22577815036799,17.95292201724213,86.4334566189477,5.23721092790556,76.49521098742093,Finger millet,Cereals
52.24051473417126,-2.52438180945407,154.85805365430784,27.541704697588877,103.1848714883113,6.781555892575617,128.99429184639695,Finger millet,Cereals
12.488854653275808,4.157144322392398,87.2353614392903,22.179410439096113,86.25753166980601,5.845724791130516,42.90862856507124,Finger millet,Cereals
32.2969178417845,99.14040022100117,168.86077358093405,32.14830700689699,72.76817500625809,7.075912205366777,125.15898169840332,Finger millet,Cereals
41.96003503038426,87.99932059883892,-52.84324210417065,23.955935003144003,81.93098523577059,6.457696075670999,86.64915751038728,Finger millet,Cereals
45.17420489369657,71.51948182387265,-33.54943628943621,32.50229907284191,50.68971490909779,5.605415914632533,-52.24659013550105,Finger millet,Cereals
63.22258577672738,106.18424026807463,80.41830688219036,14.158066599291567,40.62751089275555,7.3587195962025245,47.66185652536237,Finger millet,Cereals
80.88792332584381,116.53023385766528,105.93605613146113,22.682924645335184,76.91495432781291,5.939990662694926,49.06963647168321,Finger millet,Cereals
50.50426808949135,59.41109601576735,-27.362014763450667,25.02304314029945,90.59669256100435,6.122627585213524,100.76577297085174,Finger millet,Cereals
108.98450660999549,100.94216524243393,84.48720577170015,26.815086289299394,60.4747756016404,6.331900915876046,109.27171075682105,Finger millet,Cereals
77.2216936919442,72.15905709574322,47.880669458896904,26.502217046254717,94.72884501834028,6.093434521686533,158.23819460927422,Finger millet,Cereals
71.63176517521086,98.52084415903009,28.688191636146094,25.651440739222107,78.71778980478597,5.569633696875705,4.086594612264975,Finger millet,Cereals
21.1873123921385,55.09215184620832,82.58924783150941,21.56114292873768,66.00311205602792,5.822504363539844,104.19792724168833,Finger millet,Cereals
18.562400323700956,-17.69465690410074,107.42388068736537,16.305526691026422,62.05032157882351,6.188314277355474,73.04837391966004,Finger millet,Cereals
-10.378165818893713,49.74945887697029,92.75343658819448,25.121271470289336,75.53516669118095,6.322830487256802,177.78106049124307,Finger millet,Cereals
28.61419949827318,96.84189124930073,43.881971391663996,17.036894069748456,82.07242772704146,6.891804926138561,66.25219247119884,Finger millet,Cereals
93.64360620928542,75.99039360715985,16.502364166998486,26.118483260365,73.30317966969639,5.998499941109676,165.76762336675029,Finger millet,Cereals
67.55725619961555,54.86389418624793,49.311188528396976,28.99412417740278,53.03939980837218,5.3333714334193685,90.43308909299236,Finger millet,Cereals
32.40084418956076,61.19256134374737,159.43935737309812,23.431459487581158,54.65947060369513,6.847161515262576,92.25126581398266,Finger millet,Cereals
62.78977732845543,79.64134366013354,-2.4092050964474225,31.49119982745529,79.88968710340163,5.839034696527559,147.4956400420894,Finger millet,Cereals
95.4525357216443,-21.65851085404418,65.58379494602993,29.628146778334752,63.78915420445996,6.504247708182584,129.27993367969893,Finger millet,Cereals
31.963236356543888,63.003162748735164,22.484949782016933,25.23084812974402,78.94313084640075,7.646411250819931,121.01423193476069,Finger millet,Cereals
61.72681496875072,29.573391706352435,52.88753580132703,28.160527410889106,55.81911990789715,7.040150020536122,-19.783754507234704,Finger millet,Cereals
90.91633494960578,30.350189165769997,149.4601654806056,20.852205720813636,56.72078259874804,6.438681771670128,114.85540078384165,Finger millet,Cereals
35.59877793859381,-10.611307370735439,-41.71361092586151,26.28171842138149,51.55922740389928,5.274267409442895,20.589587457401706,Finger millet,Cereals
57.2194258608543,37.92215382500747,6.5648553264110205,25.815920894745428,60.14629296929756,6.493024181179269,69.60265937876797,Finger millet,Cereals
36.52206386862808,-7.869809624454263,86.09782356633752,15.278239448659491,63.1593192622395,5.8862034057078505,147.98066833610486,Finger millet,Cereals
49.61904884166091,27.962844854474334,-19.99350845761412,17.235104734653397,97.82512316025846,6.665001360068239,76.32530348766025,Finger millet,Cereals
78.82488819837636,38.325909640123534,44.879271392047016,27.913392257518325,69.5811180978962,6.502687646986245,19.096118524992278,Finger millet,Cereals
44.08310451645779,78.21289075803969,19.531924980944837,30.853049516547195,105.78922259371387,6.643795141804804,-8.39777368331923,Finger millet,Cereals
61.16712614952351,41.56490857011527,66.60684496663387,23.842365049569636,69.51846973326174,5.962448299914701,122.59520420315765,Finger millet,Cereals
9.937826199742076,61.403620086464116,-16.46242754362037,26.816574433312407,98.14606669576622,6.785831607039995,156.90177940963594,Finger millet,Cereals
26.52440011561012,44.18666277811606,34.32604341345896,33.28630189377377,52.30727962915658,6.36827971364819,113.8966439103378,Finger millet,Cereals
31.073766211979184,38.88224138121842,62.664429419760864,28.33131280827664,58.20765666369137,6.006717784828197,80.44393092271032,Finger millet,Cereals
-2.5100899665833083,76.34082820211184,36.523685021674595,23.347412692955377,69.46763451977951,6.086382688220001,91.23970391555869,Finger millet,Cereals
67.3916154027238,95.6644671663582,38.0050163589238,21.58355497067196,88.28488625957596,5.642932148859194,90.5576578133734,Finger millet,Cereals
-31.237615977996263,33.31991802648692,52.12954116484822,15.441366737037477,55.35595257732505,5.689385984264683,2.7238133590248736,Finger millet,Cereals
47.77879352449295,100.03092999351367,-32.29133321930704,20.871687119885028,63.67858417659615,6.723302776457052,71.18792171755823,Finger millet,Cereals
53.54731343178646,90.60066054190288,115.123437353962,17.157188695381222,119.58931151765906,5.392430512863088,157.90992701978,Finger millet,Cereals
102.50710339548573,60.80756331541753,71.09012640704498,23.096850407280535,67.01198434981698,7.112178678063254,90.29132170459386,Finger millet,Cereals
44.56645205293221,96.2105122110246,55.35835880802206,20.629291351620417,62.56287332048636,5.975128333313943,56.8101501372264,Finger millet,Cereals
70.99377255676141,40.844830743188034,61.817654883043524,28.66397682511051,20.223510770898777,6.42034214132919,128.95008708858754,Finger millet,Cereals
34.211932504089276,26.976079045073966,93.32045365193713,30.169017301253188,109.76261056318846,6.424118935961185,165.06753488608712,Finger millet,Cereals
58.51890497205888,92.23031020491777,23.796050369864794,21.32064148305285,75.38682754828447,7.2192701977009115,41.63085169496678,Finger millet,Cereals
38.638549428370325,84.49038870256027,73.56535286284699,19.520025698716783,83.19915616792758,8.143102685721793,101.45167090801664,Finger millet,Cereals
22.76513319384133,33.86465028785204,54.919170417185036,29.997747022876602,58.762511724652555,5.767511652436142,68.94388812782489,Finger millet,Cereals
8.620024459071814,35.87498663105923,24.318190978391073,21.677123727118452,71.92023559828506,7.443373412765202,117.36862425809682,Finger millet,Cereals
30.8420230614045,109.2838878585867,-19.112075935482046,22.127074119990006,76.89371178951446,6.766204461360221,103.34218010408948,Finger millet,Cereals
40.41063973537548,-15.873058566155322,72.3082427301238,19.770508711871205,16.37766480119842,6.103231857586788,154.1844777703696,Finger millet,Cereals
93.45238076327692,1.9961539121496799,-1.3088605988439852,27.195351218572316,87.64874176926168,7.001255603207644,9.869598411868637,Finger millet,Cereals
51.06293621112359,41.01511022373421,10.69733951441642,19.889869103566156,105.30310742555238,6.088640472991872,56.09387724576248,Finger millet,Cereals
41.01395845496616,83.41861947565685,22.489816349309976,36.323190251134164,66.94120552266675,6.499855665119508,43.73043236044915,Finger millet,Cereals
4.673981267846344,67.56331319754788,51.83139854760095,30.36739658110929,47.62735901470381,7.328735181148303,85.54670622099935,Finger millet,Cereals
70.07017605988429,38.03205931923553,82.84539292579001,27.864993088258945,19.36972411357158,7.796372399472116,177.32819124437182,Finger millet,Cereals
36.981736504404374,42.44230091136956,39.58811071813909,20.9082726133425,24.77234914416421,6.357209352888766,162.0147944995548,Finger millet,Cereals
-6.303820801692268,50.85040416350068,116.0175384097459,22.2655462869482,86.14544047902123,6.196288764807807,84.74712197322228,Finger millet,Cereals
99.467692848047,17.817037376519792,-0.5340829537100902,36.20278455124497,92.27486943423455,7.832856804855307,65.03519524417862,Finger millet,Cereals
57.27050572184828,59.63079917332843,26.24340433546188,29.811786345635184,52.58550093043853,6.777448332957168,144.18478043271418,Finger millet,Cereals
-19.605306393027895,19.69074663794334,-23.093013006070457,26.07313043044994,42.85498186383775,7.412840477573944,129.72244396150103,Finger millet,Cereals
-9.958276483782207,91.26763665757264,79.11953039127312,27.637925608501277,81.14537298863634,5.727245256512438,85.7645726175592,Finger millet,Cereals
49.197620487245864,41.600735946880164,107.87734168731039,23.007669523541875,65.75625242713073,5.166735762512329,136.42538007747947,Finger millet,Cereals
57.63740905740612,41.91186594648753,36.38230541275996,14.530840674498865,56.53281425976107,6.129846412833825,133.66473877447493,Finger millet,Cereals
94.91478494449066,70.29710474330393,47.37941784264126,17.069654292314063,114.94609894238819,6.183853343691201,113.87195345579613,Finger millet,Cereals
41.704387762483485,38.76385226507225,99.87637776261447,27.726645055045882,38.709285206462916,5.781605522451077,111.48433796235147,Finger millet,Cereals
64.06433146802796,50.779159095937615,106.09910713423767,23.040635012057948,93.24198856940767,5.565566663849171,-7.944410261743457,Finger millet,Cereals
100.61408687058662,71.61060089082963,84.0151274671965,18.31126631887223,35.865101983107394,7.6174440633129255,108.58632472315841,Finger millet,Cereals
77.2532588436217,85.1729721074462,28.783039951359786,25.858562930684588,97.78323998768943,7.387465784365393,81.10010574381803,Finger millet,Cereals
100.98672024644318,72.38157491754959,20.169221431501377,21.250834914551564,60.868360795497566,6.420976210106291,43.99012692096595,Finger millet,Cereals
36.76081442384228,54.97428974359502,31.68404317130695,22.89421488216072,43.31711137589196,7.06473109814212,-24.17890354267871,Finger millet,Cereals
9.816536417825674,85.34514861731574,78.05447624045377,28.35667760946417,89.47484297977499,6.454410630863619,50.12238143815194,Finger millet,Cereals
74.8781641725923,57.081421819450675,37.91990214077775,23.293700494345853,71.34878560769091,6.083109158980839,135.840097360841,Finger millet,Cereals
66.67639722453262,16.32906402680205,51.356338583625224,28.65852467878715,48.53148894197578,7.384894044542574,141.27567260812873,Finger millet,Cereals
-6.041999178899424,52.26339829729293,102.76634287746519,25.885750349102114,57.1968930409985,6.88344007265396,222.9226232216182,Finger millet,Cereals
85.09049893800675,101.25356319877818,34.86191903062878,21.724729253025707,139.25368808768505,6.78623267283727,79.94712629381189,Finger millet,Cereals
12.338527058324814,55.546617142421496,45.84756278104909,29.923589109117973,47.762926221037176,6.948346193451649,132.6642201397173,Finger millet,Cereals
68.05809434258597,59.039182508701735,53.0721914106505,24.314340701628083,79.73992600418138,6.395557198483776,-3.5225733749255284,Finger millet,Cereals
